layer_index,layer_offset,position,train_auc,train_auc_within_relevant,train_auc_within_false,train_auc_policy_neutral,train_auc_policy_context,train_auc_policy_parametric,train_robust_auc,validation_auc,validation_auc_within_relevant,validation_auc_within_false,validation_auc_policy_neutral,validation_auc_policy_context,validation_auc_policy_parametric,validation_robust_auc
44,44,question_end,0.8601948493611858,0.8265733033866208,0.8649755581979125,0.85634385872198,0.9607169595278988,0.9002950631963712,0.8265733033866208,0.8093415637860082,0.6537037037037037,0.8738271604938271,0.8333333333333333,0.835925925925926,0.8085185185185185,0.6537037037037037
44,44,prompt_end,0.9908887616642934,0.980197002392801,0.9958015883501417,0.9892544149381248,0.9963447395076408,0.9881534328621131,0.980197002392801,0.6026748971193415,0.4403703703703704,0.6824691358024693,0.6655555555555556,0.7422222222222223,0.6037037037037037,0.4403703703703704
44,44,assistant_start,0.8549590679330408,0.6708503985555117,0.9295371471352447,0.993746421808253,0.993658343242172,0.6298938653278725,0.6298938653278725,0.8497530864197531,0.6339506172839506,0.9453086419753085,0.981851851851852,0.9444444444444445,0.6707407407407407,0.6339506172839506
45,45,claim_answer_end,0.5318428482650969,0.5353635442814991,0.5221957986523978,0.533117540846435,0.5305632624300876,0.5321927159025851,0.5221957986523978,0.5518930041152263,0.5779012345679013,0.49987654320987657,0.5507407407407408,0.5525925925925925,0.5518518518518518,0.49987654320987657
45,45,claim_end,0.8167158438660618,0.9780831168068583,0.49393725870142835,0.8167745629101159,0.8180517021182896,0.8152331880036994,0.49393725870142835,0.7505761316872428,0.8766666666666667,0.49839506172839504,0.75,0.7537037037037038,0.7511111111111111,0.49839506172839504
45,45,context_end,0.8194658524292557,0.9801089238267201,0.4979301536970978,0.8191526841943013,0.820605980534637,0.8188884484960585,0.4979301536970978,0.5953497942386831,0.6435802469135802,0.4988888888888889,0.5866666666666668,0.5866666666666667,0.6111111111111112,0.4988888888888889
45,45,query_subject_end,0.8241022102826833,0.47317273674784577,0.9995449274085817,0.7772052670982517,0.7729334566433259,0.8993702382525213,0.47317273674784577,0.7816872427983539,0.3737037037037037,0.9859259259259259,0.7544444444444445,0.7625925925925926,0.7285185185185186,0.3737037037037037
45,45,question_end,0.8138263775732397,0.8172956944260947,0.7961274790446411,0.8265733033866208,0.9613775487735059,0.8860263354912582,0.7961274790446411,0.7923456790123456,0.6946913580246915,0.8249382716049383,0.8411111111111111,0.8537037037037036,0.7548148148148147,0.6946913580246915
45,45,prompt_end,0.9895626899194081,0.9767325787936173,0.9954345943248044,0.987404765050425,0.995419914563791,0.9878891971638702,0.9767325787936173,0.5905349794238683,0.3371604938271605,0.7125925925925926,0.6511111111111112,0.7414814814814815,0.5925925925925926,0.3371604938271605
45,45,assistant_start,0.8364381027876866,0.6735514745819938,0.8948929111434065,0.9931739111287268,0.9930858325626459,0.604747434711763,0.604747434711763,0.8774485596707818,0.7065432098765432,0.9504938271604939,0.9918518518518519,0.9944444444444445,0.682962962962963,0.682962962962963
46,46,claim_answer_end,0.5294060079368574,0.5334258158277183,0.5216673272559124,0.5306073017131281,0.5281851411459021,0.5295503589201569,0.5216673272559124,0.5562962962962963,0.5848148148148149,0.49925925925925924,0.5551851851851852,0.5548148148148149,0.5585185185185186,0.49925925925925924
46,46,claim_end,0.8191037516575896,0.9797712893234098,0.4978273953700034,0.8184040163826133,0.8201215484211917,0.818932487779099,0.4978273953700034,0.648641975308642,0.7217283950617285,0.5024691358024692,0.63,0.6666666666666667,0.6496296296296297,0.5024691358024692
46,46,context_end,0.8094934014474244,0.9665741841722817,0.4943336122487926,0.8066895670938476,0.8110934953978949,0.8106971418505308,0.4943336122487926,0.6393415637860084,0.7085185185185185,0.5009876543209877,0.6251851851851852,0.6325925925925926,0.6562962962962964,0.5009876543209877
46,46,query_subject_end,0.8488620738587709,0.546982575123677,0.9997651238237842,0.821728982252169,0.8110274364733343,0.9220945083014047,0.546982575123677,0.790246913580247,0.3961728395061728,0.9861728395061728,0.7825925925925925,0.7544444444444445,0.7429629629629629,0.3961728395061728
46,46,question_end,0.8457059252408704,0.8065354296032059,0.8413851822492331,0.8732549434095214,0.9448187783502885,0.9098075483331132,0.8065354296032059,0.8011111111111111,0.7093827160493826,0.8200000000000001,0.8585185185185185,0.8511111111111112,0.7577777777777778,0.7093827160493826
46,46,prompt_end,0.9880066352519781,0.9660016734927556,0.999192613144258,0.9855551151627251,0.9945391289029815,0.9842779759545515,0.9660016734927556,0.615761316872428,0.29185185185185186,0.7719753086419754,0.6262962962962962,0.8385185185185186,0.4537037037037037,0.29185185185185186
46,46,assistant_start,0.8299202888976966,0.6806564789125233,0.8790240894878232,0.9948033646012242,0.9941427753556172,0.5967322851983969,0.5967322851983969,0.8762551440329218,0.7020987654320986,0.9474074074074074,0.9881481481481482,0.9914814814814815,0.6874074074074074,0.6874074074074074
47,47,claim_answer_end,0.530947382843274,0.5358479763949443,0.5219315629541551,0.5320605980534636,0.5294182410710353,0.5308274981283304,0.5219315629541551,0.5468724279835391,0.5708641975308643,0.49888888888888894,0.5459259259259259,0.5466666666666667,0.5481481481481482,0.49888888888888894
47,47,claim_end,0.8169702930569624,0.977980358479764,0.49521439790960203,0.8167745629101159,0.8171268771744397,0.8171268771744395,0.49521439790960203,0.6448971193415639,0.7179012345679012,0.4988888888888889,0.6470370370370371,0.6374074074074074,0.6466666666666667,0.4988888888888889
47,47,context_end,0.8160454681131125,0.9761747478751046,0.49553735265189885,0.8145725987580921,0.8176993878539658,0.8155855022680231,0.49553735265189885,0.652716049382716,0.7282716049382716,0.5016049382716049,0.6496296296296297,0.652962962962963,0.6599999999999999,0.5016049382716049
47,47,query_subject_end,0.8689586666862397,0.6140837627163429,0.9958749871552091,0.8528647553617826,0.8678381115955431,0.9080900162945348,0.6140837627163429,0.7878189300411522,0.40172839506172836,0.9825925925925926,0.7925925925925926,0.7637037037037038,0.7714814814814814,0.40172839506172836
47,47,question_end,0.8930383680020355,0.7161815005651708,0.9757783943277404,0.8981811776104285,0.8907825780596292,0.8892412031532126,0.7161815005651708,0.7010288065843621,0.4165432098765432,0.8260493827160494,0.6885185185185185,0.7614814814814815,0.6329629629629631,0.4165432098765432
47,47,prompt_end,0.9857068060265313,0.9608637571380338,0.9981209905902731,0.9841018188223896,0.993746421808253,0.9793455762540186,0.9608637571380338,0.582716049382716,0.36407407407407405,0.6744444444444444,0.49222222222222217,0.8414814814814815,0.3140740740740741,0.3140740740740741
47,47,assistant_start,0.875315003205081,0.7729040971212988,0.9131104945611485,0.9950676002994672,0.9964328180737219,0.6345620293301626,0.6345620293301626,0.8710288065843622,0.7738271604938272,0.9076543209876543,0.9359259259259259,0.9818518518518519,0.6659259259259259,0.6659259259259259
